survey_id,location,mpa,site_code,site_name,latitude,longitude,depth,survey_date,sampling_event,program,period,start_year_month,period_split,sampling_event_start_date,block,transect,id
812302021,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2007-09-24,4,ATRC,Pre-bloom,2007-09,Pre-bloom,2007-09-24,1,Transect_812302021_2007-09-24_5.1,812302021 1
812302022,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2007-09-24,4,ATRC,Pre-bloom,2007-09,Pre-bloom,2007-09-24,1,Transect_812302022_2007-09-24_5.2,812302022 1
812302023,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2007-09-24,4,ATRC,Pre-bloom,2007-09,Pre-bloom,2007-09-24,1,Transect_812302023_2007-09-24_5.3,812302023 1
812302024,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2007-09-24,4,ATRC,Pre-bloom,2007-09,Pre-bloom,2007-09-24,1,Transect_812302024_2007-09-24_5.4,812302024 1
812319682,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.2,2004-02-11,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319682_2004-02-11_5.2,812319682 1
812319683,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.3,2004-02-11,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319683_2004-02-11_5.3,812319683 1
812319684,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,5.4,2004-02-11,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319684_2004-02-11_5.4,812319684 1
812319692,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,10.2,2004-02-10,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319692_2004-02-10_10.2,812319692 1
812319693,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,10.3,2004-02-10,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319693_2004-02-10_10.3,812319693 1
812319694,Yorke Peninsula,Southern Spencer Gulf MP,SSG62,Corny Point Outside,-34.8951,137.00183,10.4,2004-02-10,1,ATRC,Pre-bloom,2004-02,Pre-bloom,2004-02-10,1,Transect_812319694_2004-02-10_10.4,812319694 1
812319721,Yorke Peninsula,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,6.1,2006-04-27,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319721_2006-04-27_6.1,812319721 1
812319723,Yorke Peninsula,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,6.3,2006-04-27,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319723_2006-04-27_6.3,812319723 1
812319724,Yorke Peninsula,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,6.4,2006-04-27,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319724_2006-04-27_6.4,812319724 1
812319732,Yorke Peninsula,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,6.2,2005-04-12,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812319732_2005-04-12_6.2,812319732 1
812319733,Yorke Peninsula,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,6.3,2005-04-12,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812319733_2005-04-12_6.3,812319733 1
812319744,Yorke Peninsula,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,6.4,2006-04-27,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319744_2006-04-27_6.4,812319744 1
812319831,Yorke Peninsula,NA,GSV194,Port Julia,-34.6629,137.88554,2.1,2006-04-20,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319831_2006-04-20_2.1,812319831 1
812319931,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.1,2005-04-11,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812319931_2005-04-11_2.1,812319931 1
812319933,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.3,2005-04-11,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812319933_2005-04-11_2.3,812319933 1
812319934,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.4,2005-04-11,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812319934_2005-04-11_2.4,812319934 1
812319941,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.1,2006-04-05,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319941_2006-04-05_2.1,812319941 1
812319942,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.2,2006-04-05,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319942_2006-04-05_2.2,812319942 1
812319944,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.4,2006-04-05,3,ATRC,Pre-bloom,2006-04,Pre-bloom,2006-04-05,1,Transect_812319944_2006-04-05_2.4,812319944 1
812320451,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.1,2005-04-12,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812320451_2005-04-12_2.1,812320451 1
812320452,Yorke Peninsula,Lower Yorke Peninsula MP,GSV191,Edithburgh,-35.08315,137.74876,2.2,2005-04-12,2,ATRC,Pre-bloom,2005-04,Pre-bloom,2005-04-11,1,Transect_812320452_2005-04-12_2.2,812320452 1
812324301,Encounter,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.1,2012-01-31,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324301_2012-01-31_5.1,812324301 1
812324302,Encounter,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.2,2012-01-31,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324302_2012-01-31_5.2,812324302 1
812324303,Encounter,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.3,2012-01-31,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324303_2012-01-31_5.3,812324303 1
812324304,Encounter,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.4,2012-01-31,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324304_2012-01-31_5.4,812324304 1
812324361,Encounter,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.1,2012-02-06,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324361_2012-02-06_5.1,812324361 1
812324362,Encounter,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.2,2012-02-06,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324362_2012-02-06_5.2,812324362 1
812324363,Encounter,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.3,2012-02-06,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324363_2012-02-06_5.3,812324363 1
812324364,Encounter,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.4,2012-02-06,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324364_2012-02-06_5.4,812324364 1
812324371,Encounter,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,6.1,2012-02-08,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324371_2012-02-08_6.1,812324371 1
812324391,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2012-02-08,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324391_2012-02-08_5.1,812324391 1
812324392,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2012-02-08,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324392_2012-02-08_5.2,812324392 1
812324394,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2012-02-08,8,ATRC,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_812324394_2012-02-08_5.4,812324394 1
812325211,Encounter,Encounter Marine Park,GSV45,Carrickalinga North Site,-35.3777,138.36288000000002,5.1,2013-02-28,10,ATRC,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_812325211_2013-02-28_5.1,812325211 1
812325243,Encounter,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.3,2013-02-24,10,ATRC,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_812325243_2013-02-24_5.3,812325243 1
812325244,Encounter,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.4,2013-02-24,10,ATRC,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_812325244_2013-02-24_5.4,812325244 1
812325263,Encounter,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.3,2013-02-26,10,ATRC,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_812325263_2013-02-26_5.3,812325263 1
812325264,Encounter,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.4,2013-02-26,10,ATRC,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_812325264_2013-02-26_5.4,812325264 1
812327101,Encounter,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.1,2016-03-10,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327101_2016-03-10_5.1,812327101 1
812327102,Encounter,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.2,2016-03-10,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327102_2016-03-10_5.2,812327102 1
812327123,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2016-03-10,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327123_2016-03-10_5.3,812327123 1
812327124,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.4,2016-03-10,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327124_2016-03-10_5.4,812327124 2
812327144,Encounter,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.4,2016-03-10,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327144_2016-03-10_5.4,812327144 1
812327161,Encounter,Encounter Marine Park,GSV182,Aldinga SZ3,-35.280359999999995,138.43153999999998,5.1,2016-03-11,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327161_2016-03-11_5.1,812327161 1
812327162,Encounter,Encounter Marine Park,GSV182,Aldinga SZ3,-35.280359999999995,138.43153999999998,5.2,2016-03-11,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327162_2016-03-11_5.2,812327162 2
812327323,Encounter,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.3,2016-03-16,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327323_2016-03-16_5.3,812327323 1
812327323,Encounter,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.3,2016-03-16,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327323_2016-03-16_5.3,812327323 2
812327324,Encounter,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.4,2016-03-16,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327324_2016-03-16_5.4,812327324 2
812327342,Encounter,Encounter Marine Park,GSV59,Puzzle Rock,-35.7215,137.98051999999998,5.2,2016-03-16,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327342_2016-03-16_5.2,812327342 2
812327383,Encounter,Encounter Marine Park,GSV57,Grassy Knoll,-35.72388,137.98821999999998,5.3,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327383_2016-03-17_5.3,812327383 2
812327384,Encounter,Encounter Marine Park,GSV57,Grassy Knoll,-35.72388,137.98821999999998,5.4,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327384_2016-03-17_5.4,812327384 2
812327401,Encounter,Encounter Marine Park,GSV21,Cable Hut,-35.73268,138.0191,5.1,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327401_2016-03-17_5.1,812327401 2
812327402,Encounter,Encounter Marine Park,GSV21,Cable Hut,-35.73268,138.0191,5.2,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327402_2016-03-17_5.2,812327402 1
812327421,Encounter,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.1,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,1,Transect_812327421_2016-03-17_5.1,812327421 1
812327423,Encounter,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.3,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327423_2016-03-17_5.3,812327423 2
812327424,Encounter,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.4,2016-03-17,14,ATRC,Pre-bloom,2016-02,Pre-bloom,2016-02-09,2,Transect_812327424_2016-03-17_5.4,812327424 2
912340327,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5,2012-02-01,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_912340327_2012-02-01_5,912340327 1
912340329,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5,2012-02-01,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_912340329_2012-02-01_5,912340329 1
912340331,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.2,2012-02-01,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,1,Transect_912340331_2012-02-01_5.2,912340331 1
912340332,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2012-02-01,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,2,Transect_912340332_2012-02-01_5.3,912340332 2
912340334,Encounter,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,9,2012-02-02,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,2,Transect_912340334_2012-02-02_9,912340334 2
912340344,Encounter,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,5.3,2012-02-03,8,RLS,Pre-bloom,2012-01,Pre-bloom,2012-01-31,2,Transect_912340344_2012-02-03_5.3,912340344 2
912344063,Encounter,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,7,2014-01-18,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912344063_2014-01-18_7,912344063 2
912344068,Encounter,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.2,2014-01-22,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912344068_2014-01-22_5.2,912344068 1
912344073,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5.1,2014-02-02,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912344073_2014-02-02_5.1,912344073 2
912344082,Encounter,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,7.3,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912344082_2014-02-05_7.3,912344082 1
912344082,Encounter,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,7.3,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912344082_2014-02-05_7.3,912344082 2
912345011,Encounter,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,8,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912345011_2014-02-05_8,912345011 1
912345018,Encounter,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,6.3,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912345018_2014-02-05_6.3,912345018 2
912345022,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,7.1,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912345022_2014-02-05_7.1,912345022 1
912345022,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,7.1,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912345022_2014-02-05_7.1,912345022 2
912345023,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,6.1,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912345023_2014-02-05_6.1,912345023 1
912345023,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,6.1,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912345023_2014-02-05_6.1,912345023 2
912345024,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,8,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912345024_2014-02-05_8,912345024 2
912345025,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,8.5,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,1,Transect_912345025_2014-02-05_8.5,912345025 1
912345025,Encounter,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,8.5,2014-02-05,12,RLS,Pre-bloom,2014-01,Pre-bloom,2014-01-18,2,Transect_912345025_2014-02-05_8.5,912345025 2
912345613,Encounter,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.2,2012-11-23,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345613_2012-11-23_5.2,912345613 1
912345614,Encounter,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.3,2012-11-23,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345614_2012-11-23_5.3,912345614 1
912345615,Encounter,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.4,2012-11-23,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345615_2012-11-23_5.4,912345615 1
912345617,Encounter,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.2,2012-11-02,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345617_2012-11-02_5.2,912345617 1
912345619,Encounter,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.4,2012-11-02,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345619_2012-11-02_5.4,912345619 1
912345619,Encounter,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.4,2012-11-02,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345619_2012-11-02_5.4,912345619 2
912345622,Encounter,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2.4,2012-11-30,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345622_2012-11-30_2.4,912345622 1
912345623,Encounter,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2.3,2012-11-30,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345623_2012-11-30_2.3,912345623 1
912345623,Encounter,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2.3,2012-11-30,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345623_2012-11-30_2.3,912345623 2
912345624,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345624_2012-10-29_5.3,912345624 1
912345624,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345624_2012-10-29_5.3,912345624 2
912345625,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.4,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,1,Transect_912345625_2012-10-29_5.4,912345625 1
912345625,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.4,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345625_2012-10-29_5.4,912345625 2
912345626,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.1,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345626_2012-10-29_5.1,912345626 2
912345627,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.2,2012-10-29,9,RLS,Pre-bloom,2012-10,Pre-bloom,2012-10-29,2,Transect_912345627_2012-10-29_5.2,912345627 2
912345628,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345628_2013-03-12_5.3,912345628 1
912345628,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.3,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345628_2013-03-12_5.3,912345628 2
912345629,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.4,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345629_2013-03-12_5.4,912345629 1
912345630,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.1,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345630_2013-03-12_5.1,912345630 1
912345630,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.1,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345630_2013-03-12_5.1,912345630 2
912345631,Encounter,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.2,2013-03-12,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345631_2013-03-12_5.2,912345631 1
912345632,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345632_2013-03-05_5.2,912345632 1
912345632,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345632_2013-03-05_5.2,912345632 2
912345633,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.3,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345633_2013-03-05_5.3,912345633 1
912345634,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.4,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345634_2013-03-05_5.4,912345634 1
912345634,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.4,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345634_2013-03-05_5.4,912345634 2
912345635,Encounter,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2013-03-04,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345635_2013-03-04_5.1,912345635 2
912345637,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2013-03-05,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345637_2013-03-05_5.2,912345637 1
912345638,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2013-03-06,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345638_2013-03-06_5.3,912345638 1
912345638,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2013-03-06,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345638_2013-03-06_5.3,912345638 2
912345639,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2013-03-06,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,1,Transect_912345639_2013-03-06_5.4,912345639 1
912345639,Encounter,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2013-03-06,10,RLS,Pre-bloom,2013-02,Pre-bloom,2013-02-24,2,Transect_912345639_2013-03-06_5.4,912345639 2
